num_layers,num_epochs,batch_size,test_loss
30,130,90,0.0160132497549057
30,130,100,0.01468703430145979
30,140,10,0.009615350514650345
30,140,20,0.012687396258115768
30,140,30,0.013007319532334805
30,140,40,0.014977645128965378
30,140,50,0.013767436146736145
30,140,60,0.014293499290943146
30,140,70,0.014545420184731483
30,140,80,0.01620369590818882
30,140,90,0.015785077586770058
30,140,100,0.015271305106580257
30,150,10,0.011049825698137283
30,150,20,0.01395875308662653
30,150,30,0.013353458605706692
30,150,40,0.014487171545624733
30,150,50,0.012030799873173237
30,150,60,0.013829815201461315
30,150,70,0.0140502555295825
30,150,80,0.013307120651006699
30,150,90,0.012114601209759712
30,150,100,0.0166622307151556
30,160,10,0.01102133933454752
30,160,20,0.019892647862434387
30,160,30,0.013504586182534695
30,160,40,0.014120805077254772
30,160,50,0.0173800028860569
30,160,60,0.015103407204151154
30,160,70,0.014852628111839294
30,160,80,0.01632552593946457
30,160,90,0.019013991579413414
30,160,100,0.017306460067629814
30,170,10,0.011384343728423119
30,170,20,0.010872839018702507
30,170,30,0.011931386776268482
30,170,40,0.014218594878911972
30,170,50,0.012468338012695312
30,170,60,0.0159707460552454
30,170,70,0.017035260796546936
30,170,80,0.012682908214628696
30,170,90,0.015199365094304085
30,170,100,0.015117328613996506
30,180,10,0.012443051673471928
30,180,20,0.030534764751791954
30,180,30,0.011500210501253605
30,180,40,0.01486233714967966
30,180,50,0.014579418115317822
30,180,60,0.011727789416909218
30,180,70,0.012679768726229668
30,180,80,0.016223689541220665
30,180,90,0.015670740976929665
30,180,100,0.014256786555051804
30,190,10,0.011696789413690567
30,190,20,0.012376852333545685
30,190,30,0.012579338625073433
30,190,40,0.01495539303869009
30,190,50,0.015243029221892357
30,190,60,0.012724795378744602
30,190,70,0.01590319164097309
30,190,80,0.15248502790927887
30,190,90,0.017553135752677917
30,190,100,0.01677900366485119
30,200,10,0.013909665867686272
30,200,20,0.011001301929354668
30,200,30,0.012685728259384632
30,200,40,0.012059991247951984
30,200,50,0.013782618567347527
30,200,60,0.02254660241305828
30,200,70,0.01647086814045906
30,200,80,0.014482485130429268
30,200,90,0.014959304593503475
30,200,100,0.016554493457078934
40,20,10,0.016252191737294197
40,20,20,0.01684880070388317
40,20,30,0.01901923678815365
40,20,40,0.01988353207707405
40,20,50,0.021983953192830086
40,20,60,0.02909207157790661
40,20,70,0.02245361916720867
40,20,80,0.028312740847468376
40,20,90,0.021802473813295364
40,20,100,0.02538829669356346
40,30,10,0.01470031589269638
40,30,20,0.015400731936097145
40,30,30,0.017089271917939186
40,30,40,0.019075283780694008
40,30,50,0.02085140161216259
40,30,60,0.024985669180750847
40,30,70,0.025396868586540222
40,30,80,0.02050017938017845
40,30,90,0.022091498598456383
40,30,100,0.02500484511256218
40,40,10,0.013152520172297955
40,40,20,0.015264077112078667
40,40,30,0.016982464119791985
40,40,40,0.01718118228018284
40,40,50,0.018441179767251015
40,40,60,0.017419414594769478
40,40,70,0.01970328763127327
40,40,80,0.022007185965776443
40,40,90,0.01978854089975357
40,40,100,0.019746722653508186
40,50,10,0.014083567075431347
40,50,20,0.014743659645318985
40,50,30,0.01662575639784336
40,50,40,0.0173830334097147
40,50,50,0.019084986299276352
40,50,60,0.019150959327816963
40,50,70,0.019887754693627357
40,50,80,0.017459264025092125
40,50,90,0.020595544949173927
40,50,100,0.02150082401931286
40,60,10,0.012527041137218475
40,60,20,0.013595676980912685
40,60,30,0.01482731569558382
40,60,40,0.014597633853554726
40,60,50,0.015539764426648617
40,60,60,0.015937648713588715
40,60,70,0.017508944496512413
40,60,80,0.02259857766330242
40,60,90,0.022301092743873596
40,60,100,0.022671539336442947
40,70,10,0.014406224712729454
40,70,20,0.012545684352517128
40,70,30,0.014982379041612148
40,70,40,0.013908139429986477
40,70,50,0.017412656918168068
40,70,60,0.01556464284658432
40,70,70,0.019102483987808228
40,70,80,0.018658148124814034
40,70,90,0.02071513794362545
40,70,100,0.02016589231789112
40,80,10,0.012170354835689068
40,80,20,0.013968847692012787
40,80,30,0.014437900856137276
40,80,40,0.017371557652950287
40,80,50,0.016326777637004852
40,80,60,0.019092636182904243
40,80,70,0.019870543852448463
40,80,80,0.0234169103205204
40,80,90,0.021888738498091698
40,80,100,0.016908831894397736
40,90,10,0.011951349675655365
40,90,20,0.012629830278456211
40,90,30,0.014405488967895508
40,90,40,0.013400151394307613
40,90,50,0.01603182777762413
40,90,60,0.014991824515163898
40,90,70,0.015247655101120472
40,90,80,0.014152453280985355
40,90,90,0.015794899314641953
40,90,100,0.019468586891889572
40,100,10,0.011880258098244667
40,100,20,0.012967802584171295
40,100,30,0.014650427736341953
40,100,40,0.012072215788066387
40,100,50,0.013447292149066925
40,100,60,0.015632180497050285
40,100,70,0.015328326262533665
40,100,80,0.01660911925137043
40,100,90,0.016262896358966827
40,100,100,0.01741710677742958
40,110,10,0.010645785368978977
40,110,20,0.022778430953621864
40,110,30,0.013379703275859356
40,110,40,0.014999323524534702
40,110,50,0.015051281079649925
40,110,60,0.01694679446518421
40,110,70,0.014659591019153595
40,110,80,0.0160733200609684
40,110,90,0.017810925841331482
40,110,100,0.01655743457376957
40,120,10,0.01143146213144064
40,120,20,0.012424185872077942
40,120,30,0.012771768495440483
40,120,40,0.014249451458454132
40,120,50,0.01370514277368784
40,120,60,0.015698518604040146
40,120,70,0.015230524353682995
40,120,80,0.014325926080346107
40,120,90,0.01713554933667183
40,120,100,0.01598029024899006
40,130,10,0.011899822391569614
40,130,20,0.012808389961719513
40,130,30,0.012547430582344532
40,130,40,0.013885113410651684
40,130,50,0.0170227512717247
40,130,60,0.015158439055085182
40,130,70,0.01238234806805849
40,130,80,0.016685381531715393
40,130,90,0.01516546867787838
40,130,100,0.015454817563295364
40,140,10,0.009834346361458302
40,140,20,0.010799769312143326
40,140,30,0.013121710158884525
40,140,40,0.013295965269207954
40,140,50,0.013021595776081085
40,140,60,0.01616896130144596
40,140,70,0.014625188894569874
40,140,80,0.013452126644551754
40,140,90,0.016715291887521744
40,140,100,0.017887195572257042
40,150,10,0.01587495394051075
40,150,20,0.013143494725227356
40,150,30,0.01197133120149374
40,150,40,0.014257688075304031
40,150,50,0.013730104081332684
40,150,60,0.013966287486255169
40,150,70,0.012716426514089108
40,150,80,0.02023751474916935
40,150,90,0.01379173994064331
40,150,100,0.016869716346263885
40,160,10,0.017713002860546112
40,160,20,0.010663943365216255
40,160,30,0.011455675587058067
40,160,40,0.012825877405703068
40,160,50,0.015603682957589626
40,160,60,0.014376099221408367
40,160,70,0.013263384811580181
40,160,80,0.01504292618483305
40,160,90,0.016638871282339096
40,160,100,0.016965428367257118
40,170,10,0.014133671298623085
40,170,20,0.011981855146586895
40,170,30,0.0126070911064744
40,170,40,0.014287342317402363
40,170,50,0.014669453725218773
40,170,60,0.01242460310459137
40,170,70,0.01485938299447298
40,170,80,0.015844928100705147
40,170,90,0.015610534697771072
40,170,100,0.014577184803783894
40,180,10,0.01719477027654648
40,180,20,0.010461200028657913
40,180,30,0.013032388873398304
40,180,40,0.011901285499334335
40,180,50,0.01357094757258892
40,180,60,0.015183540061116219
40,180,70,0.013180920854210854
40,180,80,0.015841294080018997
40,180,90,0.015729589387774467
40,180,100,0.01291078981012106
40,190,10,0.018078161403536797
40,190,20,0.011592649854719639
40,190,30,0.014665333554148674
40,190,40,0.01231679692864418
40,190,50,0.014788864180445671
40,190,60,0.01430522557348013
40,190,70,0.0140356021001935
40,190,80,0.015632394701242447
40,190,90,0.011987750418484211
40,190,100,0.014253588393330574
40,200,10,0.012986678630113602
40,200,20,0.014718202874064445
40,200,30,0.011157414875924587
40,200,40,0.012160521000623703
40,200,50,0.01403830572962761
40,200,60,0.013163738884031773
40,200,70,0.012127094902098179
40,200,80,0.01383253000676632
40,200,90,0.01466625090688467
40,200,100,0.013337749987840652
50,20,10,0.017269529402256012
50,20,20,0.015342429280281067
50,20,30,0.01727829873561859
50,20,40,0.020240625366568565
50,20,50,0.023710886016488075
50,20,60,0.02153560146689415
50,20,70,0.024767225608229637
50,20,80,0.020686864852905273
50,20,90,0.021115614101290703
50,20,100,0.0217746514827013
50,30,10,0.015715695917606354
50,30,20,0.016671689227223396
50,30,30,0.016680898144841194
50,30,40,0.018020885065197945
50,30,50,0.016374822705984116
50,30,60,0.01817924715578556
50,30,70,0.020683106034994125
50,30,80,0.019638048484921455
50,30,90,0.022230833768844604
50,30,100,0.018856683745980263
50,40,10,0.013407199643552303
50,40,20,0.015135169960558414
50,40,30,0.014757868833839893
50,40,40,0.017264017835259438
50,40,50,0.015454460866749287
50,40,60,0.019449574872851372
50,40,70,0.02354354038834572
50,40,80,0.025001974776387215
50,40,90,0.01868887059390545
50,40,100,0.018702568486332893
50,50,10,0.013615758158266544
50,50,20,0.014405700378119946
50,50,30,0.016879767179489136
50,50,40,0.015844721347093582
50,50,50,0.014867382124066353
50,50,60,0.016111470758914948
50,50,70,0.018752671778202057
50,50,80,0.016780227422714233
50,50,90,0.017327848821878433
50,50,100,0.020621521398425102
50,60,10,0.012219793163239956
50,60,20,0.013466577976942062
50,60,30,0.016200082376599312
50,60,40,0.01983477920293808
50,60,50,0.016427330672740936
50,60,60,0.018454547971487045
50,60,70,0.020219160243868828
50,60,80,0.016598733142018318
50,60,90,0.01766568049788475
50,60,100,0.01730310544371605
50,70,10,0.011803067289292812
50,70,20,0.01752414181828499
50,70,30,0.014295273460447788
50,70,40,0.015832018107175827
50,70,50,0.01856907829642296
50,70,60,0.019902709871530533
50,70,70,0.01667151041328907
50,70,80,0.016349878162145615
50,70,90,0.018396325409412384
50,70,100,0.016168231144547462
50,80,10,0.01603309065103531
50,80,20,0.013323331251740456
50,80,30,0.014634611085057259
50,80,40,0.015102013945579529
50,80,50,0.014748580753803253
50,80,60,0.015102340839803219
50,80,70,0.016479115933179855
50,80,80,0.021663479506969452
50,80,90,0.02051587402820587
50,80,100,0.020357860252261162
50,90,10,0.011311598122119904
50,90,20,0.012901760637760162
50,90,30,0.012014547362923622
50,90,40,0.014650869183242321
50,90,50,0.015545856207609177
50,90,60,0.016366666182875633
50,90,70,0.016509752720594406
50,90,80,0.016857260838150978
50,90,90,0.01712580770254135
50,90,100,0.017679763957858086
50,100,10,0.01263109128922224
50,100,20,0.01197036076337099
50,100,30,0.012425089254975319
50,100,40,0.01386833656579256
50,100,50,0.013153637759387493
50,100,60,0.015552372671663761
50,100,70,0.015207397751510143
50,100,80,0.015109436586499214
50,100,90,0.020398499444127083
50,100,100,0.01762218587100506
50,110,10,0.011852752417325974
50,110,20,0.013299860991537571
50,110,30,0.017321866005659103
50,110,40,0.012769159860908985
50,110,50,0.014355500228703022
50,110,60,0.015146756544709206
50,110,70,0.017408078536391258
50,110,80,0.015986625105142593
50,110,90,0.014103863388299942
50,110,100,0.015034749172627926
50,120,10,0.011157452128827572
50,120,20,0.012931295670568943
50,120,30,0.014262992888689041
50,120,40,0.028444793075323105
50,120,50,0.01487759780138731
50,120,60,0.014254022389650345
50,120,70,0.015345080755650997
50,120,80,0.015748873353004456
50,120,90,0.0155241210013628
50,120,100,0.01447670441120863
50,130,10,0.011841150000691414
50,130,20,0.0129852881655097
50,130,30,0.0130738141015172
50,130,40,0.01403739582747221
50,130,50,0.013320662081241608
50,130,60,0.015875287353992462
50,130,70,0.01358470693230629
50,130,80,0.013796954415738583
50,130,90,0.012964010238647461
50,130,100,0.015805445611476898
50,140,10,0.022857919335365295
50,140,20,0.01453829649835825
50,140,30,0.014102448709309101
50,140,40,0.013601565733551979
50,140,50,0.01429008599370718
50,140,60,0.013674935325980186
50,140,70,0.014187166467308998
50,140,80,0.015455706976354122
50,140,90,0.012811779975891113
50,140,100,0.0162382610142231
50,150,10,0.011939547024667263
50,150,20,0.01194740366190672
50,150,30,0.011293589137494564
50,150,40,0.01632910780608654
50,150,50,0.015537730418145657
50,150,60,0.013562030158936977
50,150,70,0.014270354062318802
50,150,80,0.015156949870288372
50,150,90,0.013364375568926334
50,150,100,0.016981525346636772
50,160,10,0.41998815536499023
50,160,20,0.011105043813586235
50,160,30,0.012945047579705715
50,160,40,0.011065976694226265
50,160,50,0.015664445236325264
50,160,60,0.013056909665465355
50,160,70,0.014059474691748619
50,160,80,0.013601665385067463
50,160,90,0.012673811987042427
50,160,100,0.016566814854741096
50,170,10,0.016796182841062546
50,170,20,0.014644204638898373
50,170,30,0.02483929693698883
50,170,40,0.013598338700830936
50,170,50,0.012500775046646595
50,170,60,0.013548037968575954
50,170,70,0.01597513258457184
50,170,80,0.015447559766471386
50,170,90,0.01421625167131424
50,170,100,0.014489206485450268
50,180,10,0.017794294282794
50,180,20,0.011326654814183712
50,180,30,0.01296835858374834
50,180,40,0.01206123922020197
50,180,50,0.016601646319031715
50,180,60,0.013542599976062775
50,180,70,0.014618267305195332
50,180,80,0.015212228521704674
50,180,90,0.013104232959449291
50,180,100,0.013891313225030899
