num_layers,num_epochs,batch_size,test_loss
50,180,40,0.0062436750158667564
50,180,50,0.00561448885127902
50,180,60,0.0073419297114014626
50,180,70,0.005708446726202965
50,180,80,0.007141509093344212
50,180,90,0.0061767008155584335
50,180,100,0.006722505670040846
50,190,10,0.004858024418354034
50,190,20,0.005607793107628822
50,190,30,0.007043135352432728
50,190,40,0.006185133010149002
50,190,50,0.007528634276241064
50,190,60,0.005758320912718773
50,190,70,0.006026765797287226
50,190,80,0.006030832417309284
50,190,90,0.006788465194404125
50,190,100,0.007402215152978897
50,200,10,0.004927511792629957
50,200,20,0.005691733676940203
50,200,30,0.0058035217225551605
50,200,40,0.005177738144993782
50,200,50,0.005038885865360498
50,200,60,0.005182215478271246
50,200,70,0.006390236783772707
50,200,80,0.00617229612544179
50,200,90,0.00648384029045701
50,200,100,0.006270517595112324
60,20,10,0.009523018263280392
60,20,20,0.008264821022748947
60,20,30,0.010050700046122074
60,20,40,0.00984425563365221
60,20,50,0.009763319045305252
60,20,60,0.0102222366258502
60,20,70,0.012401700019836426
60,20,80,0.014135831035673618
60,20,90,0.011325038969516754
60,20,100,0.012399738654494286
60,30,10,0.006719674915075302
60,30,20,0.007233035285025835
60,30,30,0.007959353737533092
60,30,40,0.008024991489946842
60,30,50,0.010609766468405724
60,30,60,0.009224498644471169
60,30,70,0.010601725429296494
60,30,80,0.009047465398907661
60,30,90,0.011084264144301414
60,30,100,0.01095420029014349
60,40,10,0.007495136931538582
60,40,20,0.006647690664976835
60,40,30,0.006756558548659086
60,40,40,0.008097811602056026
60,40,50,0.008546371944248676
60,40,60,0.009659555740654469
60,40,70,0.008114365860819817
60,40,80,0.00848879013210535
60,40,90,0.008006574586033821
60,40,100,0.009863224811851978
60,50,10,0.0061515700072050095
60,50,20,0.005564922466874123
60,50,30,0.006657070945948362
60,50,40,0.0069149695336818695
60,50,50,0.007717455271631479
60,50,60,0.00772319920361042
60,50,70,0.008391412906348705
60,50,80,0.008904281072318554
60,50,90,0.007835925556719303
60,50,100,0.008834006264805794
60,60,10,0.0054634008556604385
60,60,20,0.007100711576640606
60,60,30,0.007649453356862068
60,60,40,0.006750945001840591
60,60,50,0.007870323024690151
60,60,60,0.007735120598226786
60,60,70,0.00843141321092844
60,60,80,0.007926762104034424
60,60,90,0.009637996554374695
60,60,100,0.010561115108430386
60,70,10,0.004927668254822493
60,70,20,0.005689145065844059
60,70,30,0.006280246656388044
60,70,40,0.006527680903673172
60,70,50,0.007202767301350832
60,70,60,0.007548800203949213
60,70,70,0.00823123101145029
60,70,80,0.008132738061249256
60,70,90,0.0064544775523245335
60,70,100,0.009262916631996632
60,80,10,0.005413306411355734
60,80,20,0.005537823308259249
60,80,30,0.006880300585180521
60,80,40,0.005879860371351242
60,80,50,0.007520188577473164
60,80,60,0.008767803199589252
60,80,70,0.00696309469640255
60,80,80,0.007445496041327715
60,80,90,0.008053065277636051
60,80,100,0.008571685291826725
60,90,10,0.005594417918473482
60,90,20,0.005187199451029301
60,90,30,0.005095788277685642
60,90,40,0.006715335883200169
60,90,50,0.007735107559710741
60,90,60,0.007539818063378334
60,90,70,0.007317886687815189
60,90,80,0.0070931576192379
60,90,90,0.007517047226428986
60,90,100,0.007772119250148535
60,100,10,0.0061338250525295734
60,100,20,0.006131747271865606
60,100,30,0.005866026505827904
60,100,40,0.007009186316281557
60,100,50,0.006642134394496679
60,100,60,0.0077524008229374886
60,100,70,0.0060793738812208176
60,100,80,0.007256272714585066
60,100,90,0.007603324484080076
60,100,100,0.00919636432081461
60,110,10,0.005819652229547501
60,110,20,0.006418329197913408
60,110,30,0.00688799936324358
60,110,40,0.006522315554320812
60,110,50,0.006662116851657629
60,110,60,0.007007872685790062
60,110,70,0.006740845274180174
60,110,80,0.006707172840833664
60,110,90,0.006886644288897514
60,110,100,0.00681842677295208
60,120,10,0.005572332534939051
60,120,20,0.006782726384699345
60,120,30,0.005861241370439529
60,120,40,0.006707839667797089
60,120,50,0.005805533844977617
60,120,60,0.007459109183400869
60,120,70,0.006437611300498247
60,120,80,0.006810089107602835
60,120,90,0.007757443003356457
60,120,100,0.006767291575670242
60,130,10,0.004768449813127518
60,130,20,0.005655298940837383
60,130,30,0.005029627587646246
60,130,40,0.006367200519889593
60,130,50,0.006695701275020838
60,130,60,0.006183248944580555
60,130,70,0.007264294661581516
60,130,80,0.0062488047406077385
60,130,90,0.006593448109924793
60,130,100,0.00722823990508914
60,140,10,0.005113151855766773
60,140,20,0.005048195365816355
60,140,30,0.0064773098565638065
60,140,40,0.006443988531827927
60,140,50,0.006037730723619461
60,140,60,0.006136066745966673
60,140,70,0.0069021256640553474
60,140,80,0.006019280292093754
60,140,90,0.007889061234891415
60,140,100,0.006296639796346426
60,150,10,0.005570069886744022
60,150,20,0.00581692811101675
60,150,30,0.005555717274546623
60,150,40,0.007459370885044336
60,150,50,0.005711682140827179
60,150,60,0.007058011833578348
60,150,70,0.008304852992296219
60,150,80,0.0063255042769014835
60,150,90,0.006474604830145836
60,150,100,0.007621738128364086
60,160,10,0.006149595137685537
60,160,20,0.005712512414902449
60,160,30,0.005524242762476206
60,160,40,0.005595116410404444
60,160,50,0.005855522584170103
60,160,60,0.006749371066689491
60,160,70,0.007051446009427309
60,160,80,0.006040496751666069
60,160,90,0.006996746640652418
60,160,100,0.006947441957890987
60,170,10,0.007025838829576969
60,170,20,0.005772364791482687
60,170,30,0.005489509552717209
60,170,40,0.005242620129138231
60,170,50,0.006176776718348265
60,170,60,0.006574711296707392
60,170,70,0.005049059167504311
60,170,80,0.005158377345651388
60,170,90,0.006112015340477228
60,170,100,0.006267976015806198
60,180,10,0.005864868406206369
60,180,20,0.004734439309686422
60,180,30,0.005128312390297651
60,180,40,0.004752692300826311
60,180,50,0.005619636736810207
60,180,60,0.006146502215415239
60,180,70,0.005827502813190222
60,180,80,0.006197856739163399
60,180,90,0.0073700412176549435
60,180,100,0.006900977808982134
60,190,10,0.005279795732349157
60,190,20,0.006353157106786966
60,190,30,0.005699418485164642
60,190,40,0.005196692422032356
60,190,50,0.006052407901734114
60,190,60,0.005557715892791748
60,190,70,0.006212873384356499
60,190,80,0.006613864563405514
60,190,90,0.00657582888379693
60,190,100,0.006406684406101704
60,200,10,0.0056763929314911366
60,200,20,0.005527731496840715
60,200,30,0.004818715155124664
60,200,40,0.005853055976331234
60,200,50,0.005561010912060738
60,200,60,0.005345964804291725
60,200,70,0.0063822404481470585
60,200,80,0.006664970424026251
60,200,90,0.005697977263480425
60,200,100,0.006849604658782482
70,20,10,0.009030347689986229
70,20,20,0.00971909612417221
70,20,30,0.008636856451630592
70,20,40,0.009603194892406464
70,20,50,0.009935339912772179
70,20,60,0.010980683378875256
70,20,70,0.00963771715760231
70,20,80,0.011257410049438477
70,20,90,0.013040408492088318
70,20,100,0.013733071275055408
70,30,10,0.008461469784379005
70,30,20,0.006741799879819155
70,30,30,0.01005152240395546
70,30,40,0.009120427072048187
70,30,50,0.010015948675572872
70,30,60,0.008685613051056862
70,30,70,0.009351406246423721
70,30,80,0.008945398963987827
70,30,90,0.010265382006764412
70,30,100,0.011393961496651173
70,40,10,0.00692250020802021
70,40,20,0.006692876107990742
70,40,30,0.008645945228636265
70,40,40,0.008450041525065899
70,40,50,0.008720730431377888
70,40,60,0.008759322576224804
70,40,70,0.009089156985282898
70,40,80,0.008769801817834377
70,40,90,0.009350664913654327
70,40,100,0.009702479466795921
70,50,10,0.005391073413193226
70,50,20,0.0074510397389531136
70,50,30,0.006546884309500456
70,50,40,0.006713204085826874
70,50,50,0.0075564635917544365
70,50,60,0.007968701422214508
70,50,70,0.008333347737789154
70,50,80,0.007406880613416433
70,50,90,0.010734254494309425
70,50,100,0.009236426092684269
70,60,10,0.006604823283851147
70,60,20,0.005844654515385628
70,60,30,0.006706880871206522
70,60,40,0.008595863357186317
70,60,50,0.008760957047343254
70,60,60,0.007440223824232817
70,60,70,0.007965526543557644
70,60,80,0.007707851007580757
70,60,90,0.007936297915875912
70,60,100,0.009660786017775536
70,70,10,0.007424769923090935
70,70,20,0.006398508790880442
70,70,30,0.007471804041415453
70,70,40,0.006674503441900015
70,70,50,0.0068490453995764256
70,70,60,0.007966362871229649
70,70,70,0.007386848796159029
70,70,80,0.006528932601213455
70,70,90,0.008104689419269562
70,70,100,0.007907088845968246
70,80,10,0.005702645052224398
70,80,20,0.005772373639047146
70,80,30,0.005859647877514362
70,80,40,0.007515162695199251
70,80,50,0.005874804221093655
70,80,60,0.007001121994107962
70,80,70,0.007970812730491161
70,80,80,0.007517402525991201
70,80,90,0.00810827687382698
70,80,100,0.00785674899816513
70,90,10,0.005444423761218786
70,90,20,0.006488668266683817
70,90,30,0.006306902039796114
70,90,40,0.006341709289699793
70,90,50,0.006479800678789616
70,90,60,0.007688542362302542
70,90,70,0.007653680630028248
70,90,80,0.007166823837906122
70,90,90,0.006026581395417452
70,90,100,0.007505316287279129
70,100,10,0.004874587990343571
70,100,20,0.005654304288327694
70,100,30,0.008326279930770397
70,100,40,0.0064432742074131966
70,100,50,0.005964533891528845
70,100,60,0.006409839726984501
70,100,70,0.0064982096664607525
70,100,80,0.007559498306363821
70,100,90,0.0076774172484874725
70,100,100,0.007634381297975779
70,110,10,0.005219809710979462
70,110,20,0.006716241594403982
70,110,30,0.006502177566289902
70,110,40,0.005533149465918541
70,110,50,0.005762171465903521
70,110,60,0.007509342860430479
70,110,70,0.007500357925891876
70,110,80,0.007946458645164967
70,110,90,0.006207493133842945
70,110,100,0.007099905516952276
70,120,10,0.004902944900095463
70,120,20,0.00519404374063015
70,120,30,0.006544474046677351
70,120,40,0.006582282949239016
70,120,50,0.006523763760924339
70,120,60,0.006368214730173349
70,120,70,0.005733073689043522
70,120,80,0.0069105010479688644
70,120,90,0.006956674158573151
70,120,100,0.006743116769939661
70,130,10,0.005926576443016529
70,130,20,0.005470577161759138
70,130,30,0.006891344673931599
70,130,40,0.005769127979874611
70,130,50,0.006399343255907297
70,130,60,0.006531485356390476
70,130,70,0.007381132338196039
70,130,80,0.006398794241249561
70,130,90,0.006500273942947388
70,130,100,0.007324219681322575
70,140,10,0.006703716702759266
70,140,20,0.005141339730471373
70,140,30,0.00576994800940156
70,140,40,0.005644467659294605
70,140,50,0.005567140877246857
70,140,60,0.006740236654877663
70,140,70,0.005658995825797319
70,140,80,0.005844296887516975
70,140,90,0.006922232452780008
70,140,100,0.007171324919909239
70,150,10,0.005620927549898624
70,150,20,0.005916042253375053
70,150,30,0.005936513654887676
70,150,40,0.005443410947918892
70,150,50,0.005416619125753641
70,150,60,0.0061825052835047245
70,150,70,0.006362468469887972
70,150,80,0.006198827642947435
70,150,90,0.006575070787221193
70,150,100,0.006375405937433243
70,160,10,0.004714641720056534
70,160,20,0.006332560442388058
70,160,30,0.005907061975449324
70,160,40,0.006215098779648542
70,160,50,0.005429820157587528
70,160,60,0.006421538069844246
70,160,70,0.0057000890374183655
70,160,80,0.006368360947817564
70,160,90,0.007620841730386019
70,160,100,0.007074279244989157
70,170,10,0.006642436608672142
70,170,20,0.0064207278192043304
70,170,30,0.005467837210744619
70,170,40,0.0060792104341089725
70,170,50,0.006382096093147993
70,170,60,0.007046801038086414
70,170,70,0.005830736365169287
70,170,80,0.0062517388723790646
70,170,90,0.006723009515553713
70,170,100,0.007807291578501463
70,180,10,0.005460372194647789
70,180,20,0.005770843476057053
70,180,30,0.005961339920759201
70,180,40,0.005124002695083618
70,180,50,0.006533119827508926
70,180,60,0.005545573774725199
70,180,70,0.005924023222178221
70,180,80,0.00638999417424202
70,180,90,0.0067346408031880856
70,180,100,0.006696689873933792
70,190,10,0.005620444193482399
70,190,20,0.005561953876167536
70,190,30,0.005170741584151983
70,190,40,0.005192417185753584
70,190,50,0.006712823640555143
70,190,60,0.00612287875264883
70,190,70,0.0053758276626467705
70,190,80,0.0057518016546964645
70,190,90,0.006936213932931423
70,190,100,0.006893027573823929
70,200,10,0.005474248435348272
70,200,20,0.005024444777518511
70,200,30,0.006530425976961851
70,200,40,0.0055300649255514145
70,200,50,0.005817556753754616
70,200,60,0.005842272657901049
70,200,70,0.005963094998151064
70,200,80,0.006232606712728739
70,200,90,0.006767375394701958
70,200,100,0.007332601118832827
80,20,10,0.007674116175621748
80,20,20,0.009412209503352642
80,20,30,0.008498803712427616
80,20,40,0.008297975175082684
80,20,50,0.008829908445477486
80,20,60,0.009562361054122448
80,20,70,0.010402451269328594
80,20,80,0.011680640280246735
80,20,90,0.011000396683812141
80,20,100,0.011700981296598911
80,30,10,0.006953248754143715
80,30,20,0.008119501173496246
80,30,30,0.00736198527738452
80,30,40,0.009543202817440033
80,30,50,0.008691775612533092
80,30,60,0.009460165165364742
80,30,70,0.009862593375146389
80,30,80,0.009261547587811947
80,30,90,0.011038118973374367
80,30,100,0.010673727840185165
80,40,10,0.006863155867904425
80,40,20,0.00730004021897912
80,40,30,0.007903224788606167
80,40,40,0.009131446480751038
80,40,50,0.007420758251100779
80,40,60,0.008799594826996326
80,40,70,0.008347771130502224
80,40,80,0.008321531116962433
80,40,90,0.00941799022257328
80,40,100,0.010391732677817345
80,50,10,0.005709270481020212
80,50,20,0.006307401228696108
80,50,30,0.00769837386906147
80,50,40,0.008131885901093483
80,50,50,0.007072796113789082
80,50,60,0.007922560907900333
80,50,70,0.00815377663820982
80,50,80,0.007919888012111187
80,50,90,0.008156897500157356
80,50,100,0.008518130518496037
80,60,10,0.005945095792412758
80,60,20,0.005568801425397396
80,60,30,0.006380758713930845
80,60,40,0.007601287215948105
80,60,50,0.008364545181393623
80,60,60,0.00904490053653717
80,60,70,0.01041763462126255
80,60,80,0.00799063965678215
80,60,90,0.008295713923871517
80,60,100,0.008816500194370747
80,70,10,0.005067379213869572
80,70,20,0.0055227153934538364
80,70,30,0.006023510359227657
80,70,40,0.006327388808131218
80,70,50,0.006239315029233694
80,70,60,0.009163730777800083
80,70,70,0.007502000778913498
80,70,80,0.008438347838819027
80,70,90,0.007886710576713085
80,70,100,0.007982276380062103
80,80,10,0.006058172322809696
80,80,20,0.005774803459644318
80,80,30,0.0063245766796171665
80,80,40,0.006350233685225248
80,80,50,0.007349629886448383
80,80,60,0.007018767297267914
80,80,70,0.009388323873281479
80,80,80,0.007585352286696434
80,80,90,0.009229960851371288
80,80,100,0.00857874657958746
80,90,10,0.005652019288390875
80,90,20,0.006257967092096806
80,90,30,0.006184345576912165
80,90,40,0.005607773549854755
80,90,50,0.006589509081095457
80,90,60,0.007649663370102644
80,90,70,0.00600852956995368
80,90,80,0.00753078144043684
80,90,90,0.007406866177916527
80,90,100,0.007677170913666487
80,100,10,0.0056262570433318615
80,100,20,0.0060405246913433075
80,100,30,0.006136729381978512
80,100,40,0.0062280138954520226
80,100,50,0.006869875360280275
80,100,60,0.0062017557211220264
80,100,70,0.006809738464653492
80,100,80,0.006479766219854355
80,100,90,0.00767052685841918
80,100,100,0.008370278403162956
80,110,10,0.005064066499471664
80,110,20,0.005912736989557743
80,110,30,0.005505647510290146
80,110,40,0.006245246157050133
80,110,50,0.0059394147247076035
80,110,60,0.007133656647056341
80,110,70,0.006206600461155176
80,110,80,0.006394730415195227
80,110,90,0.006413394119590521
80,110,100,0.008123260922729969
80,120,10,0.005082488525658846
80,120,20,0.005365604069083929
80,120,30,0.006336642894893885
80,120,40,0.005246950779110193
80,120,50,0.006458808667957783
80,120,60,0.007035073824226856
80,120,70,0.0064060571603477
80,120,80,0.006766468286514282
80,120,90,0.006587897893041372
80,120,100,0.006576561834663153
80,130,10,0.0050612809136509895
80,130,20,0.005233991891145706
80,130,30,0.005213020835071802
80,130,40,0.006387272849678993
80,130,50,0.006435791030526161
80,130,60,0.006563841365277767
80,130,70,0.006716431118547916
80,130,80,0.006749255117028952
80,130,90,0.006158335600048304
80,130,100,0.006887257099151611
80,140,10,0.00567830353975296
80,140,20,0.004906337708234787
80,140,30,0.005986043252050877
80,140,40,0.005487017333507538
80,140,50,0.00608518673107028
80,140,60,0.005468390416353941
80,140,70,0.005031186621636152
80,140,80,0.005603122524917126
80,140,90,0.007357674650847912
80,140,100,0.0066552674397826195
80,150,10,0.005382714793086052
80,150,20,0.005795964039862156
80,150,30,0.0059773740358650684
80,150,40,0.0056315395049750805
80,150,50,0.005756419152021408
80,150,60,0.00683389650657773
80,150,70,0.006448837928473949
80,150,80,0.006739313714206219
80,150,90,0.007160169538110495
80,150,100,0.0068237739615142345
80,160,10,0.005053953733295202
80,160,20,0.005385350435972214
80,160,30,0.0049870917573571205
80,160,40,0.005793451331555843
80,160,50,0.006207382772117853
80,160,60,0.00587626826018095
80,160,70,0.0056398604065179825
80,160,80,0.005899087060242891
80,160,90,0.007192249409854412
80,160,100,0.006625623907893896
80,170,10,0.005738641135394573
80,170,20,0.005540010053664446
80,170,30,0.005747627466917038
80,170,40,0.005496743600815535
80,170,50,0.005487839691340923
80,170,60,0.00569747481495142
80,170,70,0.0067093633115291595
80,170,80,0.007406981661915779
80,170,90,0.0059697977267205715
80,170,100,0.0073717874474823475
80,180,10,0.005123396869748831
80,180,20,0.005398592911660671
80,180,30,0.006605664733797312
80,180,40,0.006144610233604908
80,180,50,0.006411114241927862
80,180,60,0.0063278391025960445
80,180,70,0.006061966065317392
80,180,80,0.0065556117333471775
80,180,90,0.006592335179448128
80,180,100,0.006702713668346405
80,190,10,0.0058164834044873714
80,190,20,0.005622144788503647
80,190,30,0.005804941523820162
80,190,40,0.00625736266374588
80,190,50,0.0056072925217449665
80,190,60,0.005590109620243311
80,190,70,0.005829761736094952
80,190,80,0.005597300827503204
80,190,90,0.005211946088820696
80,190,100,0.0063874502666294575
80,200,10,0.0054220641031861305
80,200,20,0.005241735838353634
80,200,30,0.007054853718727827
80,200,40,0.005172145087271929
80,200,50,0.00507905799895525
80,200,60,0.006039687432348728
80,200,70,0.005716437008231878
80,200,80,0.006021661218255758
80,200,90,0.0051166643388569355
80,200,100,0.006524723954498768
90,20,10,0.007593803573399782
90,20,20,0.0075773135758936405
90,20,30,0.00812162458896637
90,20,40,0.010503753088414669
90,20,50,0.00981959793716669
90,20,60,0.011629491113126278
90,20,70,0.01144668273627758
90,20,80,0.011026578955352306
90,20,90,0.01119358278810978
90,20,100,0.012883766554296017
90,30,10,0.006399468518793583
90,30,20,0.00874420441687107
90,30,30,0.009077194146811962
90,30,40,0.009028415195643902
90,30,50,0.008783380500972271
90,30,60,0.00878418330103159
90,30,70,0.009952636435627937
90,30,80,0.011377502232789993
90,30,90,0.009938162751495838
90,30,100,0.011281946673989296
90,40,10,0.005927874706685543
90,40,20,0.008575846441090107
90,40,30,0.008465422317385674
90,40,40,0.008320636115968227
90,40,50,0.0076968795619904995
90,40,60,0.007847360335290432
90,40,70,0.00855366513133049
90,40,80,0.009404577314853668
90,40,90,0.009066588245332241
90,40,100,0.009302560240030289
90,50,10,0.008486451581120491
90,50,20,0.00662514753639698
90,50,30,0.007714561186730862
90,50,40,0.006664653774350882
90,50,50,0.007513370364904404
90,50,60,0.00782318040728569
90,50,70,0.0069709583185613155
90,50,80,0.00979630183428526
90,50,90,0.008720720186829567
90,50,100,0.00808827392756939
90,60,10,0.0059959618374705315
90,60,20,0.005630048923194408
90,60,30,0.006870731245726347
90,60,40,0.006293108686804771
90,60,50,0.007467677816748619
90,60,60,0.0073978775180876255
90,60,70,0.007695989683270454
90,60,80,0.0070715537294745445
90,60,90,0.007590166293084621
90,60,100,0.006577807478606701
90,70,10,0.005169369745999575
90,70,20,0.005451729521155357
90,70,30,0.0075286985374987125
90,70,40,0.007299401331692934
90,70,50,0.006567165721207857
90,70,60,0.006968875881284475
90,70,70,0.009081927128136158
90,70,80,0.007854177616536617
90,70,90,0.008426178246736526
90,70,100,0.007962978444993496
90,80,10,0.0066817705519497395
90,80,20,0.0061688716523349285
90,80,30,0.006158499512821436
90,80,40,0.0067043849267065525
90,80,50,0.00797912385314703
90,80,60,0.006554293446242809
90,80,70,0.007693684194236994
90,80,80,0.007489191833883524
90,80,90,0.007926581427454948
90,80,100,0.009157729335129261
90,90,10,0.005672883708029985
90,90,20,0.006437232717871666
90,90,30,0.005961528047919273
90,90,40,0.007009424734860659
90,90,50,0.006563178729265928
90,90,60,0.00668831542134285
90,90,70,0.006828960496932268
90,90,80,0.00736274616792798
90,90,90,0.007039843127131462
90,90,100,0.006954406388103962
90,100,10,0.0063729663379490376
90,100,20,0.005016546696424484
90,100,30,0.005838381592184305
90,100,40,0.005805598106235266
90,100,50,0.006514696404337883
90,100,60,0.007032148540019989
90,100,70,0.006729663349688053
90,100,80,0.006651696283370256
90,100,90,0.007278899196535349
90,100,100,0.0072916485369205475
90,110,10,0.005256548058241606
90,110,20,0.00664448831230402
90,110,30,0.005631125066429377
90,110,40,0.005833907052874565
90,110,50,0.005585352424532175
90,110,60,0.006750575732439756
90,110,70,0.006788196042180061
90,110,80,0.006245616357773542
90,110,90,0.006777521688491106
90,110,100,0.007349058054387569
90,120,10,0.005428978707641363
90,120,20,0.005379086825996637
90,120,30,0.007500932086259127
90,120,40,0.005033491179347038
90,120,50,0.006463887169957161
90,120,60,0.00677115935832262
90,120,70,0.006045187823474407
90,120,80,0.00649077445268631
90,120,90,0.007008682005107403
90,120,100,0.0071175117045640945
90,130,10,0.005720748100429773
90,130,20,0.00541811203584075
90,130,30,0.0056473445147275925
90,130,40,0.004988799802958965
90,130,50,0.005861726589500904
90,130,60,0.00565152894705534
90,130,70,0.006817730143666267
90,130,80,0.006934149656444788
90,130,90,0.006041779648512602
90,130,100,0.008003161288797855
90,140,10,0.005580807104706764
90,140,20,0.00555668817833066
90,140,30,0.005359578412026167
90,140,40,0.005561948753893375
90,140,50,0.005340143106877804
90,140,60,0.005902423057705164
90,140,70,0.00630395021289587
90,140,80,0.0064408318139612675
90,140,90,0.006680382415652275
90,140,100,0.00827102828770876
90,150,10,0.005702374503016472
90,150,20,0.005473021883517504
90,150,30,0.005638314876705408
90,150,40,0.006051795091480017
90,150,50,0.005565605591982603
90,150,60,0.006045816466212273
90,150,70,0.007418698165565729
90,150,80,0.005744202062487602
90,150,90,0.005993184167891741
90,150,100,0.006362421438097954
90,160,10,0.005215766839683056
90,160,20,0.005760429427027702
90,160,30,0.005291241221129894
90,160,40,0.00566067174077034
90,160,50,0.005597248207777739
90,160,60,0.005746448878198862
90,160,70,0.007053512614220381
90,160,80,0.005586578976362944
90,160,90,0.006915074307471514
90,160,100,0.006200472358614206
90,170,10,0.006564242299646139
90,170,20,0.006951648276299238
90,170,30,0.0048526073805987835
90,170,40,0.005630023777484894
90,170,50,0.0059839654713869095
90,170,60,0.005237821023911238
90,170,70,0.007154836785048246
90,170,80,0.006009692791849375
90,170,90,0.006035486701875925
90,170,100,0.00625323411077261
90,180,10,0.005769543349742889
90,180,20,0.008364703506231308
90,180,30,0.005535588599741459
90,180,40,0.005787629634141922
90,180,50,0.005939312279224396
90,180,60,0.0053407601080834866
90,180,70,0.006823169067502022
90,180,80,0.005646722391247749
90,180,90,0.006695592775940895
90,180,100,0.006554326508194208
90,190,10,0.0052388692274689674
90,190,20,0.00563011784106493
90,190,30,0.00544746033847332
90,190,40,0.005460335407406092
90,190,50,0.0054317922331392765
90,190,60,0.006669000722467899
90,190,70,0.0073149739764630795
90,190,80,0.006005277391523123
90,190,90,0.004936269484460354
90,190,100,0.006497536785900593
90,200,10,0.005829681642353535
90,200,20,0.007029046304523945
90,200,30,0.005135665647685528
90,200,40,0.005486790090799332
90,200,50,0.005626496393233538
90,200,60,0.00559853482991457
90,200,70,0.007052263710647821
90,200,80,0.006065642461180687
90,200,90,0.005721319001168013
90,200,100,0.00597264664247632
100,20,10,0.00828999001532793
100,20,20,0.00856182724237442
100,20,30,0.008016681298613548
100,20,40,0.009791357442736626
100,20,50,0.01152820885181427
100,20,60,0.009894446469843388
100,20,70,0.011092950589954853
100,20,80,0.009514093399047852
100,20,90,0.009903037920594215
100,20,100,0.011984499171376228
100,30,10,0.0076914215460419655
100,30,20,0.008102837018668652
100,30,30,0.0074738990515470505
100,30,40,0.009097752161324024
100,30,50,0.008817865513265133
100,30,60,0.008343511261045933
100,30,70,0.009551157243549824
100,30,80,0.009468400850892067
100,30,90,0.009244151413440704
100,30,100,0.009626786224544048
100,40,10,0.005532396491616964
100,40,20,0.006894615478813648
100,40,30,0.008890879340469837
100,40,40,0.008166396990418434
100,40,50,0.008999047800898552
100,40,60,0.00847109965980053
100,40,70,0.00868928711861372
100,40,80,0.007994933985173702
100,40,90,0.008563081733882427
100,40,100,0.009081856347620487
100,50,10,0.005624495912343264
100,50,20,0.007626504171639681
100,50,30,0.006136858835816383
100,50,40,0.007946154102683067
100,50,50,0.009241459891200066
100,50,60,0.007092649582773447
100,50,70,0.008089108392596245
100,50,80,0.008533953689038754
100,50,90,0.008612195961177349
100,50,100,0.009833065792918205
100,60,10,0.0091203972697258
100,60,20,0.0065374188125133514
100,60,30,0.006964437663555145
100,60,40,0.007615939248353243
100,60,50,0.006785428151488304
100,60,60,0.007997758686542511
100,60,70,0.00896186288446188
100,60,80,0.008289603516459465
100,60,90,0.008209032006561756
100,60,100,0.007935958914458752
100,70,10,0.007487441413104534
100,70,20,0.006482494994997978
100,70,30,0.0068435342982411385
100,70,40,0.006890458520501852
100,70,50,0.0068020327016711235
100,70,60,0.007867364212870598
100,70,70,0.007896107621490955
100,70,80,0.008310001343488693
100,70,90,0.007846232503652573
100,70,100,0.007745269685983658
100,80,10,0.005376522429287434
100,80,20,0.0057806940749287605
100,80,30,0.0055928961373865604
100,80,40,0.0057672481052577496
100,80,50,0.006719932425767183
100,80,60,0.007341368123888969
100,80,70,0.007418686058372259
100,80,80,0.008380694314837456
100,80,90,0.008195321075618267
100,80,100,0.00834623072296381
100,90,10,0.005697101820260286
100,90,20,0.005373900290578604
100,90,30,0.00562355387955904
100,90,40,0.006028750911355019
100,90,50,0.006655375473201275
100,90,60,0.006861399859189987
100,90,70,0.0068864705972373486
100,90,80,0.006500620394945145
100,90,90,0.006974691990762949
100,90,100,0.007671864237636328
100,100,10,0.006572655867785215
100,100,20,0.005749159958213568
100,100,30,0.006284032016992569
100,100,40,0.006783668417483568
100,100,50,0.007013028021901846
100,100,60,0.005908105056732893
100,100,70,0.006515989080071449
100,100,80,0.007457875180989504
100,100,90,0.00689272303134203
100,100,100,0.00865697767585516
100,110,10,0.005655864719301462
100,110,20,0.005845627281814814
100,110,30,0.005780074279755354
100,110,40,0.0063345059752464294
100,110,50,0.005835000891238451
100,110,60,0.007135055493563414
100,110,70,0.006021573673933744
100,110,80,0.007498171180486679
100,110,90,0.0065642972476780415
100,110,100,0.006432238034904003
100,120,10,0.005222569219768047
100,120,20,0.006072530522942543
100,120,30,0.007334441412240267
100,120,40,0.006196480244398117
100,120,50,0.0063656349666416645
100,120,60,0.0072637395933270454
100,120,70,0.006831480655819178
100,120,80,0.008142071776092052
100,120,90,0.008307981304824352
100,120,100,0.007058598566800356
100,130,10,0.005311260931193829
100,130,20,0.00556214340031147
100,130,30,0.006128002889454365
100,130,40,0.006027324125170708
100,130,50,0.005879011005163193
100,130,60,0.006312975659966469
100,130,70,0.007000735495239496
100,130,80,0.0073176478035748005
100,130,90,0.007265647407621145
100,130,100,0.005924421362578869
100,140,10,0.005068179219961166
100,140,20,0.006715184543281794
100,140,30,0.007667611353099346
100,140,40,0.0064250752329826355
100,140,50,0.005560456309467554
100,140,60,0.005396218039095402
100,140,70,0.006797500886023045
100,140,80,0.006569795310497284
100,140,90,0.006382053252309561
100,140,100,0.0063771530985832214
100,150,10,0.0048381127417087555
100,150,20,0.005917299538850784
100,150,30,0.00531960790976882
100,150,40,0.0060597751289606094
100,150,50,0.006219479255378246
100,150,60,0.005502284504473209
100,150,70,0.005471216514706612
100,150,80,0.006754067726433277
